"consdummy","capital_intensity","failure","labour_product","fin_cons","inv","ICR_failure","NEG_VA","real_SA","Z_score","misallocated_fixed","profitability","area","dummy_patents","dummy_trademark","financial_sustainability","car","liquidity_return","pension_tax_debts"
"0",998790.8125,"Failed",144749.671875,0.268747717142105,68807,"0","0",-11.7842264175415,1.1996533870697,"0","0","south","0","0",0.0130369393154979,0.20500785112381,0.042731299996376,9.9044314083585e-07
"0",39894,"Failed",10593.5,1,-59633,"1","0",-9.94409561157227,1.11348438262939,"0","0","north","0","0",0.0136065166443586,0.280993402004242,-0.154258579015732,0.000110305976704694
"0",23424.80078125,"Non-failed",40925.3984375,0.266787946224213,19744,"0","0",-11.615348815918,1.29626846313477,"0","0","north","0","0",0.012911619618535,0.116636484861374,0.0190868992358446,0.000350871705450118
"0",13699.9169921875,"Non-failed",20033.5,0.165550544857979,33914,"0","0",-10.1538076400757,2.20348763465881,"0","0","north","0","0",0.0113726211711764,0.139511913061142,0.0627272874116898,5.23046946909744e-05
"0",430.333343505859,"Failed",33102.66796875,1,-1679,"1","0",-9.35456943511963,1.78971636295319,"1","1","north","0","0",0.0165129918605089,0.80840128660202,0.201528981328011,0.000158603303134441
"0",21486.333984375,"Failed",23743.666015625,0.00469697173684835,22220,"0","0",-9.9940824508667,0.855912029743195,"0","0","south","0","0",0.000558301515411586,0.093326173722744,0.0698264613747597,0.000119431104394607
"0",30604.91015625,"Failed",40750.58984375,0.335503727197647,83050,"1","0",-11.2156753540039,1.10603046417236,"0","0","north","1","1",0.00672475434839725,0.0307004377245903,0.0128187434747815,3.75265699403826e-05
"0",49908.6015625,"Failed",24034.099609375,1,196591,"1","0",-11.6087427139282,0.0638578459620476,"0","0","north","0","0",0.0175749137997627,0.231487721204758,-0.0881147161126137,6.22909792582504e-05
"0",73409,"Non-failed",55851.77734375,0.0428938865661621,245629,"0","0",-11.4451818466187,1.37315666675568,"0","0","north","0","0",0.00661120936274529,0.742705166339874,0.129278779029846,3.3286076359218e-05
"0",1749.14282226562,"Non-failed",21851,0.48034343123436,-2747,"0","0",-10.2720499038696,1.72085320949554,"1","0","north","0","0",0.0177532900124788,0.178092807531357,0.0112866926938295,1.43541392390034e-05
"0",3588,"Failed",-12039,1,-1,"1","1",-9.40193748474121,1.2788987159729,"0","0","south","0","0",0.0074530653655529,0.416290909051895,-0.126870587468147,5.29220742464531e-05
"0",11607.2001953125,"Failed",4224.60009765625,1,34,"1","0",-9.89165592193604,0.233068957924843,"1","1","north","0","0",0.0499160923063755,-0.179304391145706,-0.208235874772072,3.31245100824162e-05
"0",1214.57141113281,"Failed",22507.572265625,0.000662910169921815,61404,"1","0",-9.76215362548828,0.0301162172108889,"0","0","north","0","0",1.47883602039656e-05,-0.0971124172210693,-0.0360585004091263,5.32703597855289e-05
"0",14512,"Failed",14866,0.0133525803685188,9016,"0","0",-8.24433612823486,2.38184714317322,"0","0","south","0","0",0.00127502670511603,1.39280760288239,0.132111370563507,6.92443791194819e-05
"0",18623,"Failed",47657,0.0130616230890155,-9325,"0","0",-9.35377788543701,1.50524139404297,"0","0","north","0","0",0.000485709839267656,0.0778854489326477,0.0135997394099832,0.000241394038312137
"0",1548.16662597656,"Non-failed",31626.333984375,0.631663978099823,0,"0","0",-10.3864154815674,1.36842548847198,"0","0","north","0","0",0.0185420233756304,0.0807053297758102,0.00700547127053142,2.08077162824338e-05
"0",60089.125,"Non-failed",29141,0.311894506216049,326204,"0","0",-10.5768032073975,0.665526509284973,"0","0","island","0","0",0.0125428829342127,0.387538105249405,0.00847030151635408,1.77627734956332e-05
"0",7023.75,"Non-failed",36705,0.0339504107832909,0,"0","0",-9.84307384490967,3.52594041824341,"0","0","center","0","0",0.00445584068074822,1.9086309671402,0.198382154107094,8.84679830051027e-05
"0",129939.8359375,"Non-failed",91444.015625,0.2088323533535,971128,"0","0",-13.5101079940796,1.47887098789215,"0","0","north","0","0",0.0183125678449869,0.173064470291138,0.0850554183125496,4.62505704490468e-05
"0",1462,"Failed",3778,1,-1,"1","0",-8.8295202255249,1.98590135574341,"1","1","center","0","0",0.0130751756951213,0.0893600434064865,-0.100331045687199,3.34841752192006e-05
"0",477674.875,"Non-failed",36898.125,1,24531,"1","0",-12.4040699005127,0.0529079213738441,"0","0","north","0","0",0.0760011896491051,0.14574870467186,-0.0102619435638189,6.54876021144446e-06
"0",146150.078125,"Non-failed",154735.71875,0.0330609418451786,1010855,"0","0",-12.3704128265381,1.99440777301788,"0","0","south","1","1",0.00450254091992974,0.623580932617188,0.153999075293541,3.08183043671306e-05
"0",55173.04296875,"Failed",392407.0625,5.50379845662974e-05,-82128,"0","0",-12.0986499786377,5.3016152381897,"0","0","north","1","1",0.00104589678812772,3.68672490119934,0.770541131496429,8.51740114740096e-05
"0",473055.1875,"Non-failed",57200.9609375,1,247089,"1","0",-14.4493789672852,1.4899388551712,"0","0","center","0","1",0.00209387647919357,0.284857332706451,0.0037660407833755,4.67478002974531e-06
"0",1502.33337402344,"Non-failed",40831.66796875,0.362868875265121,1975,"0","0",-10.0601940155029,0.994267284870148,"0","0","north","0","0",0.0188759472221136,0.0630805045366287,0.012733856216073,1.83824067789828e-05
"0",13177.099609375,"Non-failed",23510.099609375,1,33620,"1","0",-11.1520900726318,0.697145223617554,"0","0","island","0","0",0.0139695648103952,-0.0303799733519554,-0.0247911363840103,0.000195838540093973
"0",7800.7998046875,"Non-failed",85840,0.000931923394091427,186938,"0","0",-12.4551877975464,2.02864456176758,"0","0","north","0","0",0.00016507733380422,1.33949959278107,0.133418753743172,3.82412326871417e-05
"0",1050,"Failed",21080,0.000592592579778284,-1400,"0","0",-8.99556446075439,0.540166556835175,"0","0","south","0","0",0.000245982286287472,0.123528659343719,0.0550073869526386,1.81043942575343e-05
"0",88028.75,"Non-failed",49673.52734375,0.442691713571548,601948,"0","0",-13.4690847396851,0.713048756122589,"0","0","north","0","0",0.0393760092556477,0.560972809791565,0.0214644093066454,1.39618359753513e-05
"0",505.25,"Failed",36683.3125,0.065007857978344,-1,"0","0",-9.41889762878418,1.39529168605804,"0","0","south","0","0",0.00319402967579663,0.0277011096477509,0.00380602921359241,0.000572800287045538
"0",103485,"Non-failed",34560,0.369552850723267,36389,"1","0",-11.1093502044678,0.327974945306778,"0","0","north","1","0",0.114004634320736,0.165466874837875,0.0315392389893532,5.34164100827184e-05
"0",108498,"Failed",40096,0.814224362373352,100096,"1","0",-10.8944425582886,0.589743793010712,"0","0","north","0","0",0.0475658029317856,0.0149805070832372,0.0059493905864656,5.28567215951625e-05
"0",168409.21875,"Failed",284898.59375,0.0321696288883686,4441066,"0","0",-13.3127317428589,2.00980019569397,"0","0","north","1","1",-0.00844492577016354,6.5736608505249,0.318793505430222,4.46129160991404e-05
"0",19341.2734375,"Failed",15837.2724609375,1,114610,"1","0",-10.1631908416748,0.00392951024696231,"0","0","center","0","0",0.0182763356715441,-0.275215238332748,-0.324584275484085,4.05218488594983e-05
"0",253311.296875,"Non-failed",94842.546875,0.627337276935577,357067,"1","0",-14.2738246917725,0.746218383312225,"0","0","north","0","0",0.0426026843488216,0.108335457742214,0.0196972247213125,9.12200175662292e-06
"0",49865.26171875,"Non-failed",59420.32421875,0.0273870639503002,256217,"0","0",-11.9341812133789,1.61400866508484,"0","0","north","1","1",0.00276271509937942,0.570118546485901,0.10444550216198,2.64851478277706e-05
"0",32409,"Failed",45302.83203125,0.908155858516693,171080,"1","0",-11.5460815429688,1.01800286769867,"1","0","north","0","0",0.0301383882761002,0.056703794747591,0.0142629705369473,0.000107452920929063
"0",10386.75,"Non-failed",41322,0.0106126815080643,32167,"0","0",-9.418532371521,2.51466417312622,"0","0","north","0","0",0.000471622712211683,0.585486471652985,0.0684215128421783,4.55870467703789e-05
"0",951.166687011719,"Failed",33399.16796875,0.19178082048893,0,"1","0",-8.35167407989502,2.95762276649475,"0","0","center","0","0",0.00319641991518438,0.0955592393875122,0.00370902381837368,0.000415667949710041
"0",38833.33203125,"Failed",75574,0.00886102579534054,852,"0","0",-11.0056858062744,4.1799783706665,"0","0","center","0","0",0.000851279299240559,4.82713413238525,0.207824975252151,0.00011207049828954
"0",67576.8359375,"Non-failed",29361.333984375,0.0316263437271118,22556,"0","0",-10.4641304016113,0.996607303619385,"0","0","center","0","0",0.00554078491404653,1.89962160587311,0.0844709575176239,2.51249184657354e-05
"0",27703.013671875,"Non-failed",44846.7734375,0.089295819401741,465652,"0","0",-12.9765653610229,1.42735886573792,"0","0","north","1","0",0.00697118556126952,1.02497744560242,0.0678621232509613,3.84752165700775e-05
"0",94372.7109375,"Failed",45077.9296875,0.714983820915222,8588,"0","0",-10.9934864044189,0.731851041316986,"1","0","north","0","0",0.0755000934004784,0.327905386686325,0.0110618947073817,0.000192972947843373
"0",11874.3330078125,"Failed",22260.333984375,0.0248625483363867,1926,"0","0",-10.465461730957,0.794739007949829,"0","0","south","0","0",0.00287432363256812,0.0768159180879593,0.0734503865242004,7.42688425816596e-05
"0",734934,"Non-failed",160101,0.231357708573341,146191,"0","0",-11.9961977005005,1.31999790668488,"0","0","north","0","1",0.00958532653748989,0.11539065092802,0.0360673554241657,7.07650679032668e-06
"0",1259.75,"Failed",16255.8330078125,0.400632917881012,8000,"1","0",-8.22779655456543,5.76842832565308,"0","0","center","0","0",0.00125287985429168,-0.321536660194397,-0.0313017815351486,8.01170826889575e-05
"0",0,"Failed",6305,1,-8551,"1","0",-8.81404972076416,0.891133069992065,"0","0","north","0","0",0.00106959079857916,1.34716868400574,-0.654001235961914,7.46559744584374e-05
"0",0,"Failed",62011,0.012547736056149,0,"0","0",-8.40743637084961,1.95176446437836,"0","0","south","0","0",0.000353848881786689,0.0606417134404182,0.00280842953361571,0.000218397311982699
"0",23255,"Failed",13509,1,2654,"1","0",-10.3277835845947,0.322616755962372,"0","0","north","0","0",0.0022799817379564,2.82485032081604,-0.17443685233593,4.82382711197715e-05
"0",96506.640625,"Non-failed",69530.84375,0.0457732379436493,2190441,"0","0",-11.9038019180298,1.19912803173065,"0","0","north","0","0",0.00502881035208702,0.170164376497269,0.0786930546164513,1.42272810990107e-05
"0",441233.1875,"Non-failed",129127.515625,0.0337678641080856,4531693,"0","0",-15.0499401092529,1.01464331150055,"1","0","north","0","0",0.124230705201626,1.689701795578,0.0510037802159786,5.27473639522213e-06
"0",24608.8671875,"Non-failed",23035.666015625,0.326539874076843,20715,"0","0",-10.707501411438,1.33085680007935,"1","0","south","0","0",0.0281719751656055,0.527377188205719,0.0557666271924973,6.2729770434089e-05
"0",67738.625,"Failed",65477.75,0.18583270907402,-208022,"0","0",-11.6749935150146,1.2229220867157,"0","0","north","0","0",0.0176047775894403,0.566522657871246,0.0724884867668152,1.97472072613891e-05
"0",36396.4453125,"Failed",29983.22265625,0.104007139801979,84525,"1","0",-10.2479753494263,0.500275075435638,"0","0","south","0","0",0.00845165830105543,1.49902272224426,0.0341586470603943,0.000175902285263874
"0",596943,"Failed",136005.671875,0.228529810905457,-381802,"1","0",-10.4832649230957,0.120583571493626,"1","0","north","0","1",0.0962722450494766,0.210140779614449,0.069699801504612,8.07961350801634e-06
"0",456,"Failed",40842,1,0,"1","0",-9.30071067810059,1.90189349651337,"0","0","north","0","0",0.00333811738528311,0.0812299102544785,-0.032326765358448,8.64910762174986e-05
"0",7034.35986328125,"Failed",30195.439453125,0.512439608573914,89749,"1","0",-10.224781036377,2.20936393737793,"1","0","north","0","0",0.0127268964424729,0.0165075417608023,0.00652507273480296,0.000116936367703602
"0",187291.4375,"Non-failed",76427.78125,0.00552509631961584,67295,"0","0",-11.8661527633667,0.707686901092529,"0","0","north","1","0",0.000928406661842018,4.5279688835144,0.0617355667054653,1.69273353094468e-05
"0",1482.66662597656,"Failed",26665,1,15870,"1","0",-10.2055797576904,1.10007131099701,"0","0","south","0","0",0.00164266594219953,-0.0547722652554512,-0.0604796595871449,2.1370953618316e-05
"0",24186.91796875,"Failed",21457.71484375,1,162008,"1","0",-11.4881362915039,1.14740633964539,"0","0","north","0","0",0.00557177467271686,-0.122667998075485,-0.101635247468948,6.96087081450969e-05
"0",111759.0703125,"Failed",18453.927734375,1,1010526,"1","0",-10.7836980819702,0.311543077230453,"0","0","north","0","0",0.0141532393172383,0.0511083714663982,-0.0529406666755676,1.08289632407832e-05
"0",25892.77734375,"Non-failed",58041.66796875,0.0298852734267712,103059,"0","0",-11.2989940643311,2.06404829025269,"0","0","south","0","0",0.003656743792817,2.010901927948,0.117808498442173,1.26032509797369e-05
"0",79.5999984741211,"Failed",7823,1,-7495,"1","0",-7.33128261566162,1.88057911396027,"0","0","south","0","0",0.00671140942722559,1.33903217315674,-0.579637885093689,0.000125164006021805
"0",175.75,"Failed",27916.75,1,-201,"1","0",-9.58475685119629,1.04406666755676,"1","1","center","0","0",0.0482837446033955,-0.0641433298587799,-0.217266485095024,0.000360371253918856
"0",586.5,"Non-failed",25849.166015625,0.00191231817007065,1812,"0","0",-9.50315475463867,2.33329391479492,"0","0","center","0","0",0.000310064730001613,0.731740832328796,0.189534142613411,5.3779425797984e-05
"0",74952,"Non-failed",35271,0.133812442421913,20362,"0","0",-9.03609752655029,1.23308622837067,"0","0","north","0","0",0.0111542828381062,0.491369396448135,0.0609117411077023,8.71422253112542e-06
"0",21012,"Failed",119474,1,1516,"1","0",-10.4701700210571,0.411494731903076,"1","1","south","0","0",0.0318803302943707,0.136684402823448,-0.163894310593605,2.26244828809286e-05
"0",74205.25,"Failed",56782.46875,0.0662932470440865,170547,"1","0",-13.5298070907593,1.15657269954681,"0","0","north","1","0",0.00340467621572316,2.83416628837585,0.0484753958880901,3.09615861624479e-05
"0",9329.5,"Failed",28067.5,0.763424932956696,13587,"0","0",-9.27202415466309,1.02507138252258,"1","0","north","0","0",0.0356301106512547,0.189511016011238,0.0311240423470736,8.44391834107228e-05
"0",19294.23046875,"Non-failed",39436.921875,1,26488,"1","0",-10.890604019165,0.866350412368774,"0","0","center","0","0",0.0183893721550703,-0.0801175832748413,-0.0476011112332344,3.43481624440756e-05
"0",81224.6328125,"Failed",16120.7275390625,1,0,"1","0",-10.8164720535278,0.185034275054932,"0","0","north","0","0",0.000302956177620217,18.3603591918945,-0.00620742328464985,1.52498423631187e-05
"0",11528.25,"Non-failed",36644,0.401505410671234,3251,"0","0",-9.61335849761963,2.0493803024292,"1","0","island","0","0",0.0151416240260005,0.0816934853792191,0.0293667837977409,4.64604745502584e-05
"0",103004,"Non-failed",74450.3359375,0.0265216790139675,100653,"0","0",-11.4775562286377,1.50817441940308,"0","0","north","0","0",0.004686180036515,0.507663786411285,0.130540490150452,6.10147362749558e-05
"0",38759.13671875,"Failed",60034.7109375,0.0772612318396568,401629,"0","0",-11.4059152603149,1.79722726345062,"0","0","north","0","0",0.00510418694466352,0.198091357946396,0.0932896882295609,5.585172038991e-05
"0",8406.400390625,"Failed",19468,0.125682309269905,22014,"0","0",-9.01494026184082,2.18973064422607,"0","0","north","0","0",0.0116981100291014,0.911789000034332,0.103254772722721,0.000106357692857273
"0",64957.85546875,"Non-failed",60334.85546875,0.235429987311363,77039,"0","0",-11.4100723266602,1.07478272914886,"1","0","north","0","1",0.0370116382837296,0.241550236940384,0.0629828572273254,1.39174135256326e-05
"0",13061.75,"Non-failed",160357.5,0.455844044685364,12725,"0","0",-11.9889917373657,1.11667859554291,"1","0","north","0","0",0.378202706575394,85.0791549682617,0.0464443117380142,1.52520283336344e-06
"0",3582,"Failed",54969,0.000865541456732899,2,"0","0",-8.7079963684082,3.47208523750305,"0","0","north","0","0",0.000128195009892806,2.81280064582825,0.297159552574158,6.57415512250736e-05
"0",218806.265625,"Failed",98220.4296875,0.00563275907188654,1541154,"0","0",-12.8339176177979,0.970289945602417,"0","0","north","1","0",0.00197782856412232,5.98908710479736,0.0732712149620056,1.13262431113981e-05
"0",19189.142578125,"Failed",42305.14453125,0.222392603754997,39272,"0","0",-10.0313320159912,1.36158490180969,"0","0","center","0","0",0.0123867066577077,0.00112971430644393,0.035374466329813,9.85947044682689e-05
"0",19721.333984375,"Non-failed",25286.333984375,0.0814190879464149,760,"0","0",-9.68612003326416,1.8730525970459,"0","0","north","0","0",0.00227256142534316,0.621252834796906,0.0289822444319725,3.15722791128792e-05
"0",93556.3984375,"Failed",38061.19921875,0.402965605258942,1188,"0","0",-11.048357963562,0.703963935375214,"1","0","north","0","0",0.0612414181232452,0.110493257641792,0.0472130589187145,2.50282791967038e-05
"0",35095.10546875,"Non-failed",59947.42578125,0.0251201260834932,710207,"0","0",-12.9426555633545,1.86219704151154,"0","0","north","1","1",-0.00328721408732235,0.879257440567017,0.0956434980034828,2.80724088952411e-05
"0",12963.2001953125,"Non-failed",23993.80078125,0.20651438832283,74963,"0","0",-10.1386842727661,1.49835407733917,"0","0","center","0","0",0.010518666356802,0.558134913444519,0.030796816572547,1.00446031865431e-05
"0",10638.75,"Non-failed",44762.5,0.258376210927963,1832,"0","0",-10.2088565826416,1.57796657085419,"0","0","north","0","0",0.0168592352420092,0.398989528417587,0.0420692525804043,2.93631637759972e-05
"0",1505.33337402344,"Failed",25254.333984375,1,-2550,"1","0",-9.52650928497314,1.18662536144257,"1","1","north","0","0",0.0346509143710136,0.0685249343514442,-0.0489802397787571,4.46672020188998e-05
"0",36570.18359375,"Failed",166382.546875,0.102773301303387,333508,"0","0",-11.7339639663696,2.17328786849976,"0","0","north","0","0",0.00801220443099737,0.597047865390778,0.154753267765045,7.30094780010404e-06
"0",29295.736328125,"Failed",31015.736328125,0.676685810089111,85388,"1","0",-10.7226343154907,0.785248041152954,"1","0","north","0","0",0.0593345500528812,0.0105676939710975,0.000898469646926969,0.000159837043611333
"0",3193.75,"Failed",186564.5,7.13747840563883e-06,19002,"0","0",-12.149941444397,2.24380445480347,"0","0","north","0","1",0.0034983039367944,2.58606195449829,0.072578489780426,6.2466574490827e-07
"0",513,"Failed",18191,0.560747683048248,-62303,"0","0",-8.81295108795166,1.99699211120605,"1","0","center","0","0",0.02425785548985,0.327277928590775,0.0226030685007572,0.000143826342537068
"0",47138.0859375,"Failed",42457.484375,1,695777,"1","0",-11.747371673584,0.82978355884552,"0","0","north","1","0",0.00929731223732233,0.133572936058044,-0.0406160987913609,7.77906552684726e-06
"0",7220.919921875,"Non-failed",102802.078125,0.00285541731864214,68015,"0","0",-11.8258323669434,3.04534864425659,"0","0","north","0","1",0.000403764250222594,0.318520843982697,0.191347777843475,2.69369738816749e-05
"0",35705,"Non-failed",38475,0.151855707168579,2692,"0","0",-9.48339462280273,1.86270606517792,"0","0","north","0","0",0.00576794845983386,0.143846839666367,0.0305482558906078,2.42069909290876e-05
"0",23363.125,"Non-failed",78922.625,0.00199706410057843,208658,"0","0",-10.3962430953979,5.12078666687012,"0","0","south","0","0",0.000124697296996601,0.160402089357376,0.209673136472702,6.71696834615432e-05
"0",25814.78125,"Non-failed",50774.45703125,0.164997756481171,243166,"0","0",-13.2019348144531,2.56862688064575,"0","0","north","0","0",0.00503897434100509,0.362782537937164,0.0479062795639038,2.98041177302366e-05
"0",50495.58984375,"Failed",45479,0.116632789373398,183360,"0","0",-11.6606569290161,1.71118295192719,"0","0","north","0","0",0.00453877588734031,0.551869928836823,0.0403058081865311,2.13326839002548e-05
"0",12565.2177734375,"Non-failed",118065.21875,0.0227113906294107,343000,"0","0",-13.3666715621948,2.00689435005188,"0","0","north","0","1",0.00261516170576215,1.32531583309174,0.0891012623906136,9.92273271549493e-05
"0",64067.53125,"Non-failed",51168.82421875,0.150060504674911,54267,"0","0",-12.2694005966187,1.10303235054016,"0","0","north","0","0",0.0203111581504345,0.386643797159195,0.0689518973231316,5.08146404172294e-05
"0",9113.25,"Non-failed",29097,0.0255977921187878,15450,"0","0",-10.1585683822632,1.09458327293396,"0","0","north","0","0",0.000588941678870469,0.0479978509247303,0.0167886298149824,8.63529567141086e-06
"0",113.333335876465,"Failed",36493.22265625,0.0192635450512171,-630,"0","0",-9.58932971954346,3.78503346443176,"0","0","north","0","0",0.000488162215333432,0.0829780772328377,0.0109017044305801,0.000332623370923102
"0",123917.125,"Non-failed",55300.25,1,12466,"1","0",-12.9602298736572,0.813050389289856,"0","0","north","1","0",0.000342329440172762,4.63141536712646,-0.00292975921183825,1.82284638867714e-05
"0",74334.65625,"Non-failed",46451.0234375,0.0606794282793999,-523645,"0","0",-12.795015335083,1.89580500125885,"0","0","center","1","1",0.0026496050413698,1.23727214336395,0.0555278100073338,2.09407680813456e-05
"0",72727.7109375,"Non-failed",33262,0.212730541825294,29529,"0","0",-11.6557950973511,0.755821585655212,"0","0","center","0","0",0.0203941147774458,0.652238607406616,0.0435615479946136,2.05748056032462e-05
"0",4817136.5,"Non-failed",197728.328125,0.183734253048897,1204415,"0","0",-12.9164571762085,0.24966236948967,"0","0","south","0","0",0.0904128849506378,0.225088462233543,0.0197546202689409,1.75015657077893e-06
"0",46724,"Non-failed",90446.75,0.0781812965869904,28748,"0","0",-10.9261379241943,1.82129752635956,"0","0","south","0","0",0.0026737863663584,0.14513173699379,0.0403256490826607,1.82438907359028e-06
"0",110494.3359375,"Failed",-1749.16662597656,1,-26011,"1","1",-10.8670482635498,0.429453074932098,"1","1","island","0","0",0.0364930890500546,0.105766847729683,-0.176951915025711,4.12861008953769e-05
"0",15692.857421875,"Failed",40184.0703125,0.635092735290527,98097,"1","0",-10.2492694854736,1.44113719463348,"0","0","center","0","0",0.0162350703030825,0.00427944399416447,0.0205899868160486,0.000166093916050158
"0",24975.80078125,"Failed",28905.69921875,1,2397,"1","0",-10.0539426803589,0.708252191543579,"1","1","north","0","0",0.0374394692480564,0.00388034875504673,-0.0504341460764408,0.000124087484437041
"0",8620.1669921875,"Failed",17398.666015625,0.137486904859543,321,"0","0",-8.77168750762939,1.04446113109589,"0","0","south","0","0",0.00804445613175631,0.0778695791959763,0.0377316363155842,0.000101618010376114
"0",47115.66015625,"Non-failed",100276,0.0451933182775974,669596,"0","0",-13.120584487915,1.71720683574677,"0","0","north","1","1",0.00234728888608515,0.289543658494949,0.0477562360465527,2.77960698440438e-05
"0",15613.845703125,"Non-failed",23836.5390625,0.148563325405121,97820,"0","0",-9.68154716491699,1.02950203418732,"0","0","center","0","0",0.0134867941960692,0.0340408198535442,0.0588992908596992,3.38346981152426e-05
"0",8138.5,"Failed",25876.5,1,0,"0","0",-10.9435338973999,1.64721608161926,"0","0","south","0","0",-6.80423981975764e-05,0.0215606819838285,-0.0018183687934652,7.04542762832716e-05
"0",133.740737915039,"Failed",19779.111328125,0.01649752818048,-36777,"0","0",-9.71655559539795,2.48580288887024,"0","0","south","0","0",0.00141678680665791,0.233440637588501,0.0897813141345978,0.000707772967871279
"0",13833,"Failed",27280.25,1,2374,"1","0",-8.77518653869629,0.781662106513977,"1","1","center","0","0",0.0260232258588076,0.0152775999158621,-0.168819949030876,6.13733791396953e-05
"0",15142.7998046875,"Non-failed",40309.19921875,0.0928815826773643,2285,"0","0",-10.5299911499023,2.34831547737122,"0","0","south","0","0",0.00809025950729847,0.744839668273926,0.133188277482986,0.000135981972562149
"0",180541.5,"Non-failed",46249.75,0.472642868757248,81013,"0","0",-11.2526006698608,0.613929867744446,"1","0","north","0","0",0.0466721430420876,0.532817125320435,0.0187610778957605,0.0001001929413178
"0",198123.84375,"Non-failed",40555.69921875,0.427960216999054,21514,"0","0",-13.7716770172119,0.469134420156479,"0","0","north","0","0",0.0334370844066143,0.487004458904266,0.0118973413482308,2.33779774134746e-05
"0",20774.333984375,"Failed",32664.333984375,0.718121528625488,46707,"1","0",-11.6275005340576,2.49232339859009,"1","0","north","0","0",0.0151185551658273,0.0275367796421051,0.00738433981314301,3.42795719916467e-05
"0",7309.33349609375,"Non-failed",71309.4453125,0.000903117412235588,30181,"0","0",-11.3932657241821,2.46529197692871,"0","0","north","0","0",0.000304485613014549,2.83154773712158,0.216458380222321,5.46049850527197e-05
"0",48640.25,"Non-failed",85372.25,0.0100744804367423,1265,"0","0",-10.3854970932007,1.89306247234344,"0","0","north","0","0",0.00305177317932248,4.43607330322266,0.227162718772888,4.95414133183658e-05
"0",1795.71423339844,"Failed",21413.572265625,1,3108,"1","0",-9.20346736907959,1.49058473110199,"0","0","north","0","0",0.0043963142670691,-0.00137706368695945,-0.0827250853180885,3.52948118234053e-05
"0",9249.64453125,"Non-failed",38967.109375,0.074758805334568,213962,"0","0",-11.373046875,0.881150722503662,"0","0","north","1","0",0.00329298875294626,0.0705816224217415,0.0291100796312094,2.4720768124098e-05
"0",18319.900390625,"Failed",36192,0.310458928346634,1,"0","0",-10.4480304718018,0.602991819381714,"0","0","north","0","0",0.0110766589641571,0.0191492214798927,0.00476913899183273,0.000374848226783797
"0",158392.078125,"Non-failed",69589.796875,0.0237085856497288,561665,"0","0",-13.5470476150513,0.675056219100952,"0","0","north","0","0",0.00148429186083376,1.18182420730591,0.0335033945739269,1.1782703040808e-05
"0",172735.765625,"Non-failed",53090.453125,0.203953340649605,192636,"0","0",-11.4222383499146,0.86894017457962,"0","0","north","0","0",0.0153529457747936,0.194596111774445,0.0460648275911808,1.02678641269449e-05
"1",99941.7734375,"Non-failed",70197.0234375,0.0464031882584095,15400761,"0","0",-14.4669027328491,1.30823564529419,"0","0","center","1","1",0.00813530012965202,1.68316638469696,0.0798236429691315,1.51130161611945e-05
"0",91863.6640625,"Failed",8130.66650390625,1,372639,"1","0",-11.2591104507446,0.455327361822128,"1","1","north","0","0",0.0668878182768822,0.0982454717159271,-0.0708331316709518,2.99568068840017e-06
"0",2084.35717773438,"Failed",13881.5,1,9567,"1","0",-8.46673965454102,8.57056331634521,"0","0","center","0","0",0.00113473786041141,-0.441874116659164,-1.74316489696503,3.66155691153836e-05
"0",76826.328125,"Non-failed",99199.21875,0.0287327039986849,-22482,"0","0",-12.4349813461304,1.18046951293945,"0","0","north","0","0",0.00538663705810905,0.32140064239502,0.107991337776184,4.05656137445476e-05
"0",11209132,"Failed",408480,0.193675726652145,67145,"1","0",-12.0149145126343,0.0251474678516388,"0","0","south","0","0",0.142650097608566,3.19119048118591,0.0286688655614853,3.0000414881215e-06
"0",78186.2109375,"Non-failed",61661.5,0.135234326124191,79194,"0","0",-12.3218240737915,1.28763353824615,"0","0","north","0","0",0.0045914500951767,0.598869204521179,0.0408397205173969,1.82507683348376e-05
"0",1136.57141113281,"Non-failed",35001.21484375,0.514644145965576,10723,"0","0",-10.4301748275757,1.63788628578186,"0","0","north","0","0",0.0121102845296264,0.364266067743301,-0.00434203585609794,0.000124152953503653
"0",8870,"Non-failed",26898.75,0.0906527116894722,23971,"0","0",-9.69833087921143,1.26805341243744,"0","0","north","0","0",0.0303975194692612,0.700399816036224,0.158020183444023,7.87072804087074e-06
"0",262000.4375,"Non-failed",74462.390625,0.00172508764080703,619088,"0","0",-12.0252714157104,1.04316174983978,"0","0","north","0","0",-0.000448916049208492,3.39455580711365,0.0818902105093002,1.36848530019051e-05
"0",176311.828125,"Non-failed",122155.6484375,0.278266251087189,172600,"0","0",-14.2249794006348,1.35570001602173,"0","0","north","0","0",0.0230881385505199,1.10651385784149,0.0385776460170746,5.94321954849875e-06
"0",4620,"Failed",9755,0.825111567974091,-2923,"1","0",-9.02532291412354,1.5469161272049,"1","0","north","0","0",0.0307660643011332,0.344342440366745,0.0302490517497063,3.33513817167841e-05
"0",1707.35717773438,"Failed",39478.71484375,0.0149454399943352,9931,"0","0",-10.385142326355,0.977905452251434,"0","0","north","0","0",0.00407328037545085,0.44353112578392,0.0308771189302206,4.02796977141406e-05
"0",529.428588867188,"Failed",1276.14282226562,1,489,"1","0",-10.1162223815918,0.588479161262512,"1","1","north","0","0",0.0171805862337351,-0.496123939752579,-0.475962907075882,1.76461417140672e-05
